date,temp_avg_c,temp_max_c,temp_min_c,wind_avg_ms,wind_max_ms,wind_gust_ms,sunshine_hr,sunshine_rate_pct,solar_radiation_mj_m2,solar_total_kwh,wind_total_kwh,solar_gyorae_kwh,solar_haengwon_kwh,solar_promo_parking_kwh,solar_stadium_kwh,solar_susan_kwh,wind_dongbok_kwh,wind_gasiri_kwh,wind_gimnyeong_kwh,wind_haengwon_kwh,wind_sinchang_kwh
2024-10-10,21.6,25.0,19.5,2.5,4.8,10.0,3.5,30.2,13.47,6467.0,93946.0,1412.0,239.0,274.0,1360.0,3181.0,45677.0,29789.0,2708.0,10792.0,4980.0
2024-10-11,21.6,26.7,17.9,1.7,3.1,5.6,8.9,77.4,17.99,9523.0,20156.0,1986.0,353.0,334.0,1787.0,5064.0,490.0,15445.0,155.0,953.0,3114.0
2024-10-12,21.6,26.8,17.0,2.1,4.0,7.7,9.6,83.5,17.54,8608.0,19908.0,2085.0,284.0,297.0,2047.0,3896.0,11088.0,4981.0,323.0,1008.0,2508.0
2024-10-13,22.7,26.3,19.3,2.7,5.2,10.5,8.5,74.6,17.26,8641.0,108358.0,2042.0,311.0,329.0,2169.0,3789.0,60422.0,15281.0,2977.0,26400.0,3277.0
2024-10-14,23.7,26.8,20.8,1.4,2.6,4.6,1.0,8.8,6.49,2149.0,37944.0,416.0,82.0,115.0,678.0,858.0,23040.0,8457.0,307.0,1656.0,4484.0
2024-10-15,25.4,29.6,22.7,1.3,4.4,8.5,6.0,52.6,14.81,3906.0,77039.0,664.0,121.0,176.0,896.0,2050.0,13968.0,51055.0,715.0,8752.0,2549.0
2024-10-16,23.9,28.1,21.1,2.0,4.6,8.2,5.4,47.8,13.85,6502.0,106242.0,1374.0,236.0,276.0,1551.0,3065.0,18518.0,62340.0,1552.0,14983.0,8848.0
2024-10-17,23.7,25.7,22.7,3.3,5.1,9.2,1.4,12.4,7.43,2128.0,231297.0,426.0,42.0,107.0,736.0,817.0,140083.0,26597.0,7422.0,53262.0,3934.0
2024-10-18,25.3,27.7,23.7,2.5,4.9,9.6,1.3,11.5,6.72,3917.0,213787.0,716.0,140.0,180.0,1602.0,1279.0,84557.0,91911.0,2165.0,25258.0,9897.0
2024-10-19,23.9,28.0,18.3,2.6,5.8,11.6,7.3,64.6,14.73,3463.0,459452.0,545.0,96.0,147.0,298.0,2377.0,276854.0,108531.0,6727.0,49470.0,17870.0
2024-10-20,18.1,19.3,16.4,4.1,5.8,12.4,0.0,0.0,4.08,2179.0,737629.0,298.0,89.0,147.0,866.0,780.0,503510.0,152870.0,190.0,65743.0,15315.0
2024-10-21,21.8,25.3,19.3,3.2,5.8,9.7,1.0,8.9,8.27,1708.0,200960.0,281.0,54.0,59.0,649.0,665.0,114739.0,17070.0,7239.0,59252.0,2660.0
2024-10-22,24.2,28.3,20.2,2.3,4.9,11.7,7.0,63.1,14.91,3728.0,252734.0,683.0,182.0,208.0,730.0,1924.0,108029.0,86437.0,5464.0,41977.0,10827.0
2024-10-23,18.8,22.5,15.9,2.4,5.9,12.9,9.0,81.1,17.68,7160.0,636077.0,1608.0,198.0,230.0,1166.0,3959.0,383789.0,154669.0,7782.0,70187.0,19650.0
2024-10-24,18.8,24.2,14.2,2.0,4.5,10.1,10.1,91.0,17.91,12330.0,236196.0,2707.0,442.0,429.0,2584.0,6168.0,56822.0,129234.0,2678.0,30943.0,16518.0
2024-10-25,21.8,24.8,18.8,4.4,7.7,14.2,8.8,79.3,16.7,6889.0,402507.0,1308.0,208.0,237.0,1977.0,3160.0,247594.0,68774.0,10713.0,71701.0,3725.0
2024-10-26,21.7,23.2,20.8,3.0,4.4,9.0,0.0,0.0,5.39,888.0,263658.0,124.0,42.0,81.0,352.0,289.0,167184.0,11739.0,9224.0,73093.0,2418.0
2024-10-27,19.5,21.4,17.7,2.0,3.8,7.1,0.0,0.0,2.41,994.0,135827.0,224.0,8.0,53.0,287.0,422.0,48470.0,47431.0,2478.0,29834.0,7613.0
2024-10-28,18.7,22.8,16.5,1.5,2.5,5.3,1.9,17.3,8.97,3676.0,140770.0,685.0,119.0,178.0,315.0,2378.0,51350.0,62016.0,2356.0,17575.0,7472.0
2024-10-29,19.9,24.0,16.8,3.2,5.9,11.0,7.0,64.2,14.92,4868.0,250852.0,792.0,176.0,183.0,1778.0,1939.0,143942.0,31308.0,6625.0,62664.0,6313.0
2024-10-30,19.6,23.7,16.6,2.5,5.1,10.1,6.1,56.0,12.86,7809.0,143159.0,1781.0,289.0,275.0,1764.0,3700.0,45936.0,56537.0,2254.0,26227.0,12205.0
2024-10-31,20.6,23.3,18.6,3.4,5.7,10.8,0.9,8.3,7.12,3687.0,193191.0,819.0,92.0,149.0,982.0,1645.0,105869.0,19642.0,7192.0,57835.0,2654.0
2024-11-01,19.1,20.1,18.3,5.2,8.9,16.0,0.0,0.0,0.63,118.0,464365.0,32.0,,0.0,46.0,40.0,238349.0,124498.0,8914.0,78656.0,13948.0
2024-11-02,20.7,24.8,18.7,2.8,8.4,17.6,2.3,21.3,8.43,2739.0,288602.0,637.0,55.0,112.0,535.0,1400.0,128275.0,101248.0,4845.0,44087.0,10147.0
2024-11-03,19.3,23.6,15.1,2.4,4.3,8.3,9.3,86.1,14.77,8317.0,83781.0,1802.0,335.0,302.0,2045.0,3833.0,40608.0,10852.0,2352.0,27833.0,2136.0
2024-11-04,18.4,24.8,15.0,1.7,3.9,7.6,7.1,65.7,11.77,7128.0,172445.0,1516.0,258.0,257.0,1370.0,3728.0,92592.0,47874.0,2986.0,21360.0,7633.0
2024-11-05,16.8,21.8,12.9,1.4,2.9,6.1,6.7,62.6,14.07,8111.0,682706.0,1820.0,226.0,254.0,1147.0,4664.0,379210.0,184658.0,10736.0,86737.0,21365.0
2024-11-06,14.6,19.4,11.5,1.7,4.0,8.8,9.7,90.7,15.87,10235.0,526132.0,2367.0,373.0,350.0,1692.0,5453.0,285638.0,151340.0,8446.0,60374.0,20334.0
2024-11-07,15.8,21.5,10.6,2.0,3.5,8.0,8.8,82.2,14.98,9760.0,70263.0,2170.0,349.0,330.0,2015.0,4897.0,979.0,62567.0,205.0,1465.0,5047.0
2024-11-08,18.2,21.6,16.0,2.8,5.0,9.3,7.5,70.8,12.28,7214.0,100070.0,1187.0,275.0,272.0,1735.0,3745.0,45619.0,30210.0,2370.0,18319.0,3552.0
2024-11-09,18.9,20.8,16.8,3.0,4.7,9.4,2.6,24.5,8.68,3902.0,136862.0,690.0,174.0,215.0,1128.0,1695.0,71654.0,17536.0,3429.0,38358.0,5885.0
2024-11-10,18.4,20.0,17.5,2.9,5.3,10.0,0.0,0.0,3.24,1079.0,49847.0,210.0,10.0,47.0,290.0,522.0,21859.0,4759.0,1527.0,19241.0,2461.0
2024-11-11,18.3,23.7,15.1,1.6,3.5,6.9,9.6,90.6,14.81,10341.0,46211.0,2219.0,361.0,362.0,2171.0,5228.0,374.0,34357.0,296.0,3775.0,7409.0
2024-11-12,18.1,23.4,14.2,1.6,2.9,4.9,9.6,91.4,14.29,9188.0,220994.0,2062.0,314.0,330.0,1736.0,4746.0,46138.0,135140.0,1607.0,28398.0,9712.0
2024-11-13,18.7,23.8,14.3,2.3,4.0,8.3,9.2,87.6,14.7,6336.0,126078.0,1506.0,177.0,201.0,2013.0,2438.0,52733.0,31301.0,3313.0,35107.0,3623.0
2024-11-14,19.4,23.3,16.6,2.0,3.7,8.0,5.0,47.6,11.09,6887.0,57802.0,1529.0,248.0,238.0,1869.0,3003.0,29808.0,1162.0,2408.0,24186.0,238.0
2024-11-15,18.9,20.6,17.7,2.0,4.4,7.3,0.0,0.0,3.22,991.0,64458.0,140.0,,22.0,668.0,161.0,30067.0,2703.0,2398.0,29141.0,149.0
2024-11-16,20.5,23.8,18.4,1.7,3.8,6.9,3.3,31.7,7.87,3557.0,75132.0,607.0,124.0,157.0,1361.0,1307.0,34502.0,8941.0,2793.0,27683.0,1212.0
2024-11-17,18.6,22.7,15.0,1.6,3.3,6.9,5.0,48.1,10.77,8949.0,641919.0,1785.0,326.0,325.0,1819.0,4694.0,382234.0,174152.0,10247.0,53530.0,21757.0
2024-11-18,13.1,17.3,9.8,2.1,3.9,7.9,9.5,91.3,14.18,10510.0,381805.0,2121.0,403.0,390.0,2048.0,5547.0,218678.0,100280.0,7434.0,41062.0,14351.0
2024-11-19,14.3,18.0,9.1,2.3,5.4,10.6,4.4,42.3,10.63,3229.0,113356.0,716.0,8.0,39.0,999.0,1467.0,47146.0,30417.0,3679.0,23234.0,8880.0
2024-11-20,13.9,15.6,11.7,1.1,2.5,4.0,0.0,0.0,2.49,1166.0,201211.0,285.0,4.0,32.0,345.0,500.0,29779.0,142629.0,1447.0,15720.0,11636.0
2024-11-21,14.1,19.5,10.8,1.6,3.1,7.4,7.1,68.9,11.17,8987.0,194827.0,1815.0,296.0,302.0,1814.0,4759.0,90432.0,68082.0,3344.0,26419.0,6550.0
2024-11-22,13.4,19.0,9.7,1.6,3.0,7.5,9.2,89.3,13.29,6527.0,435408.0,1271.0,301.0,289.0,1115.0,3551.0,253670.0,108603.0,8661.0,46196.0,18277.0
2024-11-23,12.6,16.5,9.3,1.8,3.3,6.9,4.8,46.6,7.66,7646.0,262781.0,1520.0,336.0,315.0,374.0,5100.0,72979.0,156840.0,3008.0,20323.0,9631.0
2024-11-24,14.3,18.4,9.5,1.8,4.1,7.5,6.6,64.1,11.55,2408.0,90844.0,448.0,44.0,83.0,386.0,1448.0,18029.0,60441.0,523.0,5327.0,6524.0
2024-11-25,16.5,18.5,14.6,2.5,6.4,14.4,1.6,15.7,6.74,3292.0,360100.0,581.0,90.0,144.0,1004.0,1473.0,232502.0,61471.0,4406.0,44860.0,16862.0
2024-11-26,12.5,17.9,9.1,3.2,9.1,15.2,4.4,43.1,9.39,2677.0,723762.0,509.0,94.0,123.0,460.0,1490.0,488880.0,135914.0,752.0,73144.0,25073.0
2024-11-27,8.4,11.2,5.4,3.0,4.9,13.3,3.2,31.4,7.54,2788.0,655466.0,348.0,34.0,59.0,390.0,1958.0,499277.0,58725.0,3115.0,70333.0,24017.0
2024-11-28,8.5,13.2,6.0,2.6,5.9,12.7,4.5,44.1,8.27,4011.0,575147.0,744.0,79.0,83.0,584.0,2520.0,426125.0,66341.0,1667.0,55555.0,25458.0
2024-11-29,9.4,12.0,6.2,2.3,4.6,11.6,1.3,12.7,3.96,2049.0,732289.0,428.0,51.0,100.0,314.0,1156.0,540634.0,93635.0,359.0,71587.0,26075.0
2024-11-30,12.0,16.4,8.5,2.1,4.1,9.7,9.2,91.1,12.6,9412.0,325423.0,1833.0,349.0,341.0,1893.0,4996.0,208771.0,57613.0,3229.0,46392.0,9418.0
2024-12-01,12.3,18.2,7.9,1.8,3.7,7.3,3.1,30.7,6.13,4870.0,13596.0,793.0,153.0,161.0,1098.0,2665.0,7402.0,3260.0,136.0,958.0,1841.0
2024-12-02,14.6,19.9,10.6,1.7,4.8,9.5,8.9,88.1,11.99,8142.0,119095.0,1760.0,301.0,304.0,1618.0,4158.0,73181.0,21917.0,2494.0,15328.0,6177.0
2024-12-03,12.2,16.6,8.9,1.5,2.9,6.2,5.9,58.4,9.7,7184.0,292980.0,1595.0,234.0,241.0,745.0,4369.0,118829.0,123376.0,4674.0,28081.0,18020.0
2024-12-04,9.9,14.8,6.3,1.8,3.5,6.8,8.8,87.1,12.94,7152.0,218302.0,1308.0,231.0,211.0,1002.0,4400.0,109901.0,65880.0,4295.0,23803.0,14423.0
2024-12-05,10.7,14.5,8.8,1.7,4.4,10.3,6.3,62.4,9.84,4957.0,409492.0,771.0,235.0,178.0,660.0,3112.0,314611.0,31499.0,9879.0,35992.0,17512.0
2024-12-06,10.1,15.2,7.6,1.4,2.9,6.5,3.2,31.7,6.43,3403.0,328002.0,633.0,155.0,144.0,677.0,1794.0,220522.0,54276.0,7555.0,31946.0,13703.0
2024-12-07,8.8,13.6,5.0,1.8,4.3,9.4,7.0,70.0,10.73,7490.0,208162.0,1481.0,363.0,230.0,1439.0,3976.0,141725.0,31677.0,3191.0,19708.0,11862.0
2024-12-08,8.0,13.0,4.7,1.7,4.3,9.7,8.8,88.0,12.73,4187.0,624931.0,759.0,56.0,81.0,163.0,3128.0,395856.0,133406.0,6372.0,65534.0,23762.0
2024-12-09,8.5,13.9,4.8,1.6,3.3,8.3,6.5,65.0,10.55,2506.0,194027.0,525.0,85.0,99.0,352.0,1444.0,126432.0,27516.0,4516.0,26203.0,9360.0
2024-12-10,9.8,14.7,6.2,1.5,2.7,5.6,6.7,67.0,10.95,6415.0,200837.0,1172.0,307.0,200.0,1114.0,3622.0,89136.0,74755.0,2567.0,25432.0,8948.0
2024-12-11,10.5,13.7,7.9,1.2,2.5,5.1,0.7,7.0,4.9,3408.0,375609.0,723.0,164.0,139.0,560.0,1822.0,180461.0,123657.0,6241.0,45922.0,19329.0
2024-12-12,9.4,14.7,6.1,1.8,4.4,7.3,9.3,93.0,12.21,8863.0,402463.0,1737.0,565.0,272.0,1336.0,4952.0,161078.0,161761.0,5900.0,54923.0,18802.0
2024-12-13,7.8,11.8,5.5,2.1,4.5,11.2,2.8,28.0,5.96,3085.0,481414.0,314.0,192.0,83.0,432.0,2065.0,267926.0,115871.0,5688.0,74096.0,17832.0
2024-12-14,6.9,11.4,4.1,2.1,4.4,13.2,6.4,64.0,11.58,4580.0,640981.0,612.0,43.0,40.0,288.0,3596.0,435139.0,98827.0,6812.0,78701.0,21502.0
2024-12-15,8.0,10.8,5.1,2.1,4.4,9.4,1.0,10.0,4.55,1383.0,635697.0,306.0,40.0,43.0,263.0,731.0,485770.0,35528.0,5070.0,83632.0,25698.0
2024-12-16,9.6,12.8,7.9,1.6,3.3,8.7,5.2,52.0,8.57,1758.0,258791.0,402.0,138.0,90.0,365.0,763.0,181872.0,21410.0,3273.0,40566.0,11669.0
2024-12-17,9.4,14.5,6.2,1.4,3.1,6.9,6.9,69.0,9.74,5105.0,151847.0,1182.0,309.0,150.0,733.0,2732.0,52301.0,67857.0,2141.0,22572.0,6976.0
2024-12-18,6.5,10.3,3.2,2.2,5.1,12.5,8.1,81.0,12.0,3280.0,615467.0,746.0,67.0,40.0,231.0,2195.0,368150.0,151998.0,5558.0,64661.0,25101.0
2024-12-19,6.4,11.6,2.7,1.7,4.1,9.7,8.9,89.0,12.78,9337.0,274522.0,1803.0,575.0,300.0,1814.0,4844.0,143366.0,90359.0,1332.0,26966.0,12499.0
2024-12-20,7.9,12.0,4.8,1.5,3.7,8.6,0.8,8.0,4.6,2132.0,51582.0,499.0,122.0,83.0,473.0,955.0,16906.0,29845.0,424.0,3462.0,945.0
2024-12-21,7.1,10.0,4.6,2.5,4.1,11.1,1.8,18.0,5.89,1184.0,679529.0,202.0,42.0,40.0,220.0,681.0,470621.0,100683.0,2843.0,78523.0,26858.0
2024-12-22,6.6,10.6,3.3,1.9,3.9,9.4,9.0,90.0,12.88,5505.0,683339.0,1183.0,215.0,112.0,171.0,3823.0,405072.0,165972.0,7099.0,80905.0,24292.0
2024-12-23,7.1,13.1,3.7,1.6,3.9,7.0,7.7,77.0,11.62,5883.0,308050.0,1254.0,471.0,198.0,527.0,3434.0,196992.0,54361.0,6747.0,42545.0,7404.0
2024-12-24,9.0,13.5,4.2,1.6,3.2,7.0,8.9,89.0,12.29,8047.0,327266.0,1704.0,627.0,252.0,1150.0,4314.0,167962.0,101259.0,5383.0,45930.0,6732.0
2024-12-25,9.3,13.7,5.2,1.5,4.1,8.5,5.2,52.0,8.6,5974.0,62683.0,1272.0,482.0,197.0,1172.0,2851.0,18374.0,38629.0,580.0,4432.0,668.0
2024-12-26,9.9,14.6,6.3,2.5,5.4,12.6,8.8,88.0,12.09,6825.0,660314.0,1580.0,537.0,229.0,1077.0,3402.0,449856.0,101569.0,9888.0,75488.0,23512.0
2024-12-27,7.1,12.1,5.2,2.7,5.7,10.7,9.1,91.0,12.38,2724.0,752391.0,613.0,102.0,78.0,477.0,1454.0,503971.0,129393.0,8058.0,84659.0,26310.0
2024-12-28,5.1,7.3,2.7,2.7,4.5,13.7,4.0,40.0,7.43,2995.0,667775.0,568.0,107.0,2.0,560.0,1758.0,527213.0,95170.0,494.0,28988.0,15910.0
2024-12-29,7.3,12.2,3.5,1.7,4.2,8.7,7.4,74.0,11.96,5109.0,155927.0,1220.0,298.0,149.0,1027.0,2415.0,119549.0,16985.0,3927.0,11500.0,3967.0
2024-12-30,10.6,14.6,6.7,2.0,4.8,9.1,5.0,50.0,10.26,7182.0,97966.0,1370.0,497.0,196.0,1482.0,3637.0,49622.0,35722.0,1262.0,3602.0,7757.0
2024-12-31,8.8,13.7,5.3,2.4,5.8,10.4,8.9,89.0,12.7,9264.0,572830.0,1845.0,707.0,306.0,1462.0,4944.0,364752.0,137824.0,10985.0,35270.0,23998.0
2025-01-01,8.8,13.2,4.5,1.6,2.7,5.5,6.5,65.0,11.56,6738.0,175773.0,1087.0,595.44,259.2,1687.0,3109.0,34099.0,122140.8,1509.48,12019.0,6004.26
2025-01-02,9.1,14.7,5.8,1.5,2.7,5.7,7.1,71.0,11.16,7398.0,195692.0,1153.0,520.704,226.96,1091.0,4407.0,85478.0,71706.0,3688.02,24961.0,9858.6
2025-01-03,6.5,11.5,3.5,2.0,4.6,9.0,9.1,91.0,12.86,7315.0,407578.0,1454.0,533.448,0.0,1076.0,4251.0,241171.0,89296.0,7369.0,49477.0,20264.04
2025-01-04,6.6,12.0,2.5,1.7,4.0,7.5,8.4,84.0,12.24,7193.0,111258.0,1525.0,493.272,0.0,1388.0,3786.0,64656.0,26338.0,2277.0,15160.0,2827.26
2025-01-05,9.1,12.2,5.6,1.3,3.3,6.8,0.0,0.0,3.02,1401.0,30505.0,314.0,69.264,0.0,374.0,644.0,21254.0,4518.72,355.86,2353.0,2023.02
2025-01-06,7.9,11.2,4.5,1.9,4.5,13.0,5.4,53.5,9.1,2542.0,582737.0,405.0,180.792,0.0,550.0,1407.0,411379.0,98614.0,3479.4,48521.0,20743.92
2025-01-07,5.8,8.5,3.0,2.2,4.8,12.4,5.5,54.5,9.88,4312.0,735936.0,1007.0,241.056,112.44,849.0,2102.0,572314.0,66300.0,838.62,70112.0,26370.72
2025-01-08,6.7,10.0,5.2,1.7,4.0,9.3,3.1,30.7,6.29,1956.0,434748.0,382.0,27.144,25.6,158.0,1364.0,308362.0,55641.6,7953.66,45770.4,17020.98
2025-01-09,1.9,8.6,-1.4,2.6,4.8,14.5,5.8,57.4,10.25,3145.0,821260.0,134.0,167.976,54.32,585.0,2203.0,606557.0,122757.0,276.0,64002.0,27667.62
2025-01-10,3.1,8.1,-0.5,1.6,3.2,9.6,5.9,58.4,11.9,5126.0,648202.0,426.0,286.272,134.88,247.0,4032.0,390902.0,160250.0,6051.0,66074.0,24923.0
2025-01-11,4.4,7.8,1.9,1.8,4.4,9.9,4.0,39.6,9.2,2517.0,385421.0,70.6,124.056,75.92,394.0,1853.0,284486.0,29307.0,8805.0,46397.0,16426.0
2025-01-12,5.2,9.4,2.2,1.9,4.1,9.3,7.6,75.2,10.59,5734.0,299360.0,980.0,605.808,270.68,688.0,3190.0,209174.0,48792.0,6763.0,20168.0,14462.0
2025-01-13,6.6,10.8,3.1,1.8,3.9,8.6,7.7,75.5,11.34,9172.0,100948.0,1912.0,506.88,233.6,1606.0,4914.0,70243.0,16100.64,2716.2,7821.6,4066.02
2025-01-14,10.5,15.1,5.6,1.8,4.9,9.0,8.3,81.4,11.29,6953.0,103823.0,1466.0,481.968,218.92,1414.0,3372.0,70560.0,21734.0,1666.08,5307.6,4556.0
2025-01-15,5.8,10.8,3.0,2.1,4.6,11.0,5.4,52.9,11.41,1846.0,720102.0,402.0,113.616,78.8,314.0,937.0,486202.0,157690.0,8501.0,39256.0,28454.0
2025-01-16,5.9,10.3,2.5,1.8,4.1,10.9,7.5,73.5,13.48,3903.0,428805.0,784.8,170.64,108.4,530.0,2309.0,305510.0,59524.0,10140.3,37358.0,16272.0
2025-01-17,6.8,11.9,3.2,1.5,3.2,7.0,7.8,76.5,12.66,6410.0,231766.0,1391.6,458.784,236.24,1094.24,3230.0,113299.0,85783.68,3732.48,19686.0,9264.24
2025-01-18,8.1,13.1,4.7,1.5,3.3,5.4,3.2,31.1,8.58,6468.0,20269.0,977.0,572.04,253.96,1664.0,3000.0,8928.0,9197.0,424.8,713.0,1006.2
2025-01-19,8.4,13.5,5.5,2.2,6.1,11.4,9.3,90.3,14.07,7426.0,44989.0,1632.0,526.176,227.0,1913.0,3128.0,18922.0,22631.0,499.0,2362.0,576.0
2025-01-20,8.5,15.1,5.0,1.5,4.4,10.4,8.8,85.4,12.71,8008.0,235771.0,1702.0,492.048,229.04,1412.864,4171.898,142243.0,49516.0,4434.0,30874.0,8704.0
2025-01-21,8.4,14.4,4.4,1.9,3.8,6.4,9.4,91.3,13.55,10479.0,209283.0,2260.6,717.768,299.2,1937.888,5263.14,78998.0,97078.0,2970.0,25852.0,4385.0
2025-01-22,9.3,14.9,5.3,1.7,2.6,4.2,4.7,45.2,9.16,6216.0,21228.0,1253.8,473.976,290.88,1305.28,2892.0,3658.0,13339.0,224.0,1524.0,2484.0
2025-01-23,10.5,15.9,6.8,1.5,2.5,4.3,8.1,77.9,13.27,9756.0,10142.0,1971.2,811.44,305.12,1897.0,4771.0,259.0,5383.0,111.0,2.0,4387.0
2025-01-24,10.9,16.0,6.8,2.6,5.2,9.5,6.1,58.7,11.52,5685.0,88746.0,1202.0,468.144,173.76,1164.0,2677.0,18518.0,53698.0,1031.0,5831.0,9668.0
2025-01-25,9.7,13.2,8.0,3.1,5.8,13.0,7.9,76.0,13.25,4929.0,441752.0,931.8,514.368,162.48,1137.0,2183.0,277258.0,78152.0,8648.0,64252.0,13442.0
2025-01-26,8.2,11.1,6.3,2.5,5.0,9.1,0.5,4.8,6.51,1829.0,216502.0,360.0,129.384,75.56,540.0,725.0,137750.0,30362.0,1058.4,41966.0,5365.0
2025-01-27,4.7,12.1,0.5,2.6,5.0,13.9,5.9,56.2,11.75,2405.0,616141.0,104.0,188.568,68.68,296.0,1747.0,444384.0,81708.0,18.72,66547.0,23483.0
2025-01-28,2.2,4.6,0.3,3.1,5.0,12.6,1.5,14.3,6.87,4088.0,732600.0,545.0,308.88,94.72,651.0,2488.0,589795.0,38268.0,23.0,87349.0,17165.0
2025-01-29,3.3,6.5,0.9,2.4,4.8,11.4,7.0,66.7,12.49,4389.0,623132.0,927.4,330.912,124.0,778.0,2229.0,494870.0,52358.0,3519.0,72384.0,0.0
2025-01-30,4.7,9.9,0.0,1.7,3.4,5.8,9.8,92.5,15.63,10103.0,16355.0,2107.0,1034.928,277.28,2271.0,4413.0,6826.0,8506.0,301.0,722.0,0.0
2025-01-31,9.5,12.7,4.3,1.6,3.1,5.8,0.6,5.7,4.92,3988.0,149418.0,501.6,620.208,198.0,1253.0,1415.0,118426.0,6817.0,1915.0,13196.0,9064.0
2025-02-01,9.0,10.3,7.7,4.1,7.3,14.7,0.0,0.0,2.5,471.0,453632.0,104.0,19.008,0.0,108.0,240.0,290419.0,101206.0,2173.0,51011.0,8823.0
2025-02-02,9.5,14.2,6.9,1.5,2.9,6.7,5.5,51.9,12.27,8210.0,206740.0,1830.6,782.208,0.0,1480.64,4116.0,98208.0,78808.0,67.0,29657.0,0.0
2025-02-03,5.7,9.9,1.9,2.3,5.4,12.7,7.0,65.4,13.24,4827.0,794795.0,1130.0,385.272,131.48,676.0,2504.0,597946.0,113743.0,35.0,79134.0,3938.0
2025-02-04,1.2,4.4,-0.9,2.4,4.8,15.2,6.9,64.5,14.13,3182.0,737575.0,495.0,479.952,119.48,447.0,1640.0,612835.0,54366.0,36.0,65564.0,4773.0
2025-02-05,2.2,6.3,-1.3,2.4,4.1,12.5,4.3,40.2,10.83,4185.0,736585.0,808.4,292.896,95.48,681.76,2306.0,573581.0,90469.0,877.0,69346.0,2313.0
2025-02-06,2.3,6.5,-1.5,1.3,3.4,7.7,6.0,56.1,13.4,3362.0,326945.0,78.8,239.688,96.4,712.928,2234.0,244714.0,22084.0,7538.0,40890.0,11720.0
2025-02-07,1.7,6.1,-2.4,2.3,5.1,12.0,4.0,37.0,9.53,1244.0,593911.0,4.0,207.576,5.96,470.0,556.0,489830.0,62231.0,2899.0,22336.0,16615.0
2025-02-08,0.4,3.8,-2.2,1.6,3.8,11.7,2.9,26.9,9.22,2696.0,717122.0,8.8,203.904,0.0,419.968,2063.172,482602.0,149475.0,4444.0,63323.0,17279.0
2025-02-09,2.7,6.9,-0.8,1.9,4.1,9.3,6.2,57.4,14.52,2343.0,382112.0,367.0,240.984,0.0,426.0,1308.0,263635.0,33614.0,9066.0,55226.0,20570.0
2025-02-10,4.6,9.7,0.6,1.7,3.4,7.9,9.7,89.0,16.24,5400.0,230203.0,1167.0,330.696,0.0,1125.0,2777.0,118022.4,68109.0,4098.42,28522.8,11450.0
2025-02-11,7.0,11.2,1.1,1.8,3.1,7.2,9.6,88.1,16.79,12039.0,102967.0,2673.0,960.552,330.4,2468.0,5607.0,62208.0,23784.0,1366.02,10219.0,5389.0
2025-02-12,10.4,15.2,6.0,3.4,6.2,15.1,3.5,32.1,9.87,2288.0,505075.0,632.0,26.568,2.4,304.0,1323.0,370685.0,89006.0,4763.0,23506.0,17116.0
2025-02-13,5.3,9.7,1.7,2.1,5.9,11.3,10.0,90.9,18.09,12432.0,505558.0,2891.0,1023.912,422.36,2374.72,5720.18,303235.0,126392.0,4316.76,58344.0,13270.0
2025-02-14,7.6,12.3,3.2,1.6,3.2,6.0,5.8,52.7,13.14,8836.0,52202.0,1870.0,856.152,315.8,1907.712,3886.0,6106.0,35791.0,907.92,7994.0,1403.0
2025-02-15,8.4,10.2,7.3,0.9,1.8,4.0,0.0,0.0,1.96,1125.0,218.0,237.0,58.896,35.96,374.0,420.0,144.0,58.0,14.0,0.0,3.0
2025-02-16,9.8,16.9,5.6,2.1,4.4,9.2,8.8,80.0,17.02,11114.0,219263.0,2573.4,845.712,346.24,2227.104,5121.405,140688.0,49743.0,5388.0,19387.0,4056.0
2025-02-17,6.4,10.0,3.8,2.3,6.5,11.2,8.7,78.4,17.71,9903.0,779175.0,2253.2,898.992,352.56,1777.0,4621.0,537437.0,145555.0,6415.0,70824.0,18944.0
2025-02-18,5.6,10.9,2.5,2.6,6.5,11.9,9.9,89.2,18.39,9548.0,748783.0,2515.4,688.176,312.56,1644.544,4387.0,516154.0,129482.0,9005.0,75530.0,18612.0
2025-02-19,4.7,9.5,2.0,2.1,4.5,10.4,9.3,83.8,18.24,8673.0,685826.0,1973.6,696.96,319.28,1723.2,3960.011,480643.0,104456.0,5876.28,77686.0,17164.0
2025-02-20,5.1,9.6,1.6,2.0,4.6,9.2,9.3,83.0,17.12,10015.0,548170.0,2389.2,771.192,335.12,1613.568,4905.908,299232.0,156149.0,9189.0,68932.0,14669.0
2025-02-21,5.7,10.3,3.1,1.5,3.9,7.1,9.3,83.0,18.27,10647.0,521383.0,2654.2,820.656,357.64,1668.064,5146.0,283190.0,155615.0,8940.0,58683.0,14954.0
2025-02-22,4.3,8.8,0.8,1.9,4.5,11.5,8.5,75.2,16.04,4869.0,455122.0,722.0,400.536,191.84,972.0,2582.0,240883.0,141892.0,7570.0,54266.0,10511.0
2025-02-23,3.0,6.4,-0.2,2.1,4.4,11.1,7.3,64.6,15.51,3983.0,760860.0,961.0,297.864,162.28,819.0,1744.0,519408.0,137390.0,4280.0,82217.0,17564.0
2025-02-24,4.7,10.3,-0.3,1.9,5.3,10.8,9.9,87.6,20.04,8497.0,707274.0,2262.0,458.064,221.04,1070.0,4486.0,462010.0,157732.0,6375.0,80205.0,952.0
